Comment_Id,Dataset,Comment,User_Is_Sexist,Perspective_Toxicity,Perspective_Identity_Attack,Perspective_Insult,Perspective_Profanity,GPT_Sexism_Rating,GPT_Sexism_Score,User_Rated_Sexist_Content_Reasoning
797,call_me,I refuse to catch female Pokemon.,False,0.295883,0.33352965,0.07460167,0.084844165,2.0,20.0,Maybe Sexist - needs more context
803,call_me,"JAN M: women's clothes DO matter! http://t.co/GjEUO4bdiV via MENTION3156
What do you think?",False,0.06500591,0.028418748,0.017549826,0.033144772,2.0,25.0,Not a direct statement of sexist opinion
804,call_me,Been seeing a lot of talk of pro-life and pro-choice lately. I don’t really think men should have an opinion about this.,False,0.05824285,0.029917859,0.019354604,0.014225035,2.0,40.0,Not a direct statement of sexist opinion
810,call_me,"MTV2's making the show ""Girl Code"". No. I'm sorry ladies, Girl Code"" Doesn't exist. You all fucking hate each other.",True,0.7510937,0.17847598,0.48627716,0.70384485,3.0,75.0,Stereotypes and Comparative opinions
814,call_me,it grosses me put to see a woman spit on the street.,True,0.45761138,0.29035977,0.3388922,0.35597226,3.0,75.0,Behaviorial Expectations
818,hostile,RT MENTION3316 I'm not sexist or anything but I do not take female rappers seriously I would never buy a Nicky M album or something.,True,0.4014846,0.43896464,0.191015,0.2124067,3.0,75.0,Stereotypes and Comparative opinions
832,benevolent,"Lucky is a man who is a father, husband, brother & son and her woman is happy with him. Men completes women and vice-versa.
#womensday",False,0.15932569,0.10757765,0.045007613,0.02030538,2.0,30.0,Not a direct statement of sexist opinion
836,call_me,I don't think girls should have an opinion on football. most of y'all don't know shit. S/o to the ones that do tho.,True,0.7701451,0.40447855,0.5130944,0.7785769,3.0,75.0,Behaviorial Expectations
843,call_me,"Honestly, I just want a women to do women things..feed me clean up mother my kids and make my jimmy happy.",True,0.29771072,0.23011416,0.07301756,0.1413768,4.0,90.0,Behaviorial Expectations
852,benevolent,Act like a lady .. think like a man.. https://t.co/KpZhMU7Jlv,True,0.29039988,0.11396073,0.18355975,0.11601777,3.0,65.0,Behaviorial Expectations
853,benevolent,"Appreciate your lady, your mum, your sister today and every day #WomensDay 💁",False,0.039462693,0.01766643,0.014162917,0.024951037,1.0,0.0,Not a direct statement of sexist opinion
854,benevolent,There is nothing a man of good sense dreads in a wife so much as her having more sense than himself. - H. Fielding #ALDUBxDTBYSinagNiBenjie,True,0.04834723,0.009915425,0.023479814,0.017982552,3.0,75.0,Not a direct statement of sexist opinion
857,call_me,"MENTION3406 MENTION3019 MENTION1323 MENTION2605  MENTION3911 MENTION39 MENTION2394 lol well im the only girl, i deserve it",False,0.115658075,0.018168874,0.022319598,0.073529124,2.0,30.0,Not a direct statement of sexist opinion
859,call_me,I believe in gender roles. Shrugs!,False,0.19599396,0.073429056,0.033460364,0.089693464,2.0,25.0,Behaviorial Expectations
860,call_me,Okay I wish it was Father nature. It would constantly be a comfortable 68 degrees because no one… https://t.co/SUDbEdikpy,False,0.049584184,0.005771666,0.013250912,0.04266402,1.0,0.0,Stereotypes and Comparative opinions
861,call_me,watching UCONNvsBaylor is like watching a jv boys game.,False,0.05304765,0.010507392,0.020966014,0.016957775,2.0,30.0,Not a direct statement of sexist opinion
863,hostile,MENTION2762 Gray sweat pants/sweatshirt.,False,0.062236045,0.011247349,0.018710041,0.045419596,1.0,0.0,Not a direct statement of sexist opinion
870,call_me,I feel all man should watch #ESPN at least once a day.,True,0.04240986,0.018269362,0.013934915,0.017231047,2.0,25.0,Behaviorial Expectations
871,hostile,"MENTION3417 You've seen the article by founder of NOW's sister, right?  More and more I see feminism thru this prism... http://t.co/7jOETvnH9A",False,0.15822013,0.11396073,0.034562174,0.04792466,1.0,0.0,Not a direct statement of sexist opinion
873,hostile,MENTION2247 Why can't you tell?,False,0.036162965,0.0028118372,0.0154929245,0.015932998,1.0,0.0,Not a direct statement of sexist opinion
874,call_me,I can't listen to female rappers,True,0.3969567,0.46028158,0.16766082,0.1067334,2.0,30.0,Endorsement of inequality
875,call_me,"Okay, sexist. RT MENTION1860: I can't understand what would possess a girl to get a tattoo, tattoos are a man thing",True,0.36867723,0.18705739,0.16839184,0.18233459,3.0,75.0,Stereotypes and Comparative opinions
883,hostile,"No one cares what u think. MENTION2092: Call me sexist, but heels > no heels. Sorry ladies. Also nasty nails = vomit. Look clean at least.",True,0.5779532,0.10221587,0.5130944,0.27005023,3.0,70.0,Stereotypes and Comparative opinions
885,call_me,that's why I don't really take girls opinion on music,True,0.37694603,0.4139151,0.15911613,0.10363861,3.0,75.0,Stereotypes and Comparative opinions
886,benevolent,"Where would we be without the love of a woman, standing behind her man, even when he's wrong. 🎶💕",False,0.057748068,0.026609946,0.01648093,0.017572641,3.0,70.0,Not a direct statement of sexist opinion
895,call_me,a woman should never get hit like that. I'm sorry.,False,0.17198499,0.10221587,0.03158728,0.045670103,2.0,30.0,Not a direct statement of sexist opinion
898,call_me,"I loathe how women still expect men to open doors and give up seats for them, yet in the next breath demand 'equality'",True,0.37751234,0.44690517,0.24493282,0.119731516,3.0,75.0,Denying inequality
913,call_me,for some reason I can't see engineering as a feminine field or a major that appeals to females.,True,0.16098402,0.18903255,0.03335018,0.023584666,2.0,30.0,Stereotypes and Comparative opinions
914,hostile,MENTION4091 my uncle was shot 5 times and died because he kept denying his female stalker.  Stop acting like males lives are easy.,True,0.39644176,0.28034934,0.33964422,0.11477985,2.0,30.0,Denying inequality
924,hostile,MENTION3366 MENTION1946 Perhaps.,False,0.0137598375,0.0023401144,0.007645877,0.013712646,1.0,0.0,Not a direct statement of sexist opinion
925,hostile,I was sure they'd roll Lynn out like Violet B #mkr http://t.co/CE3ohCaWrK,False,0.06500591,0.0073625734,0.019032324,0.032894265,1.0,0.0,Not a direct statement of sexist opinion
931,call_me,I don't like it I LOVE IT!  #GoBeavs RT MENTION1512 how does a guy NOT like football....... Dont get it,True,0.14950264,0.013445892,0.024640027,0.045670103,2.0,30.0,Stereotypes and Comparative opinions
935,hostile,Im not sexist but the day that the marine corps makes infantry open to women &/or we get a female Commadant is the day I take off my uniform,True,0.36095104,0.30256465,0.0820023,0.1765991,3.0,75.0,Behaviorial Expectations
937,hostile,MALE OPINION ALERT! MENTION2470 I swear im not sexist but WNBA..........I'll pass lol,True,0.30993456,0.18705739,0.110259406,0.0961592,2.0,25.0,Stereotypes and Comparative opinions
938,call_me,I think DJing looks lesbo on girls negl.,True,0.50789946,0.48949075,0.42567953,0.36452284,3.0,75.0,Behaviorial Expectations
940,call_me,I do not want to see the WH press corp in this outfit. Still trying to get over Geraldo http://t.co/IJiQwFTAcA,False,0.05898502,0.011765319,0.020772645,0.020510335,2.0,30.0,Not a direct statement of sexist opinion
942,call_me,there should be a weight limit on women wearing yoga pants..seeing an image of 2 babies fightin… https://t.co/jOgRQnUDzz,True,0.25084448,0.23239216,0.060927123,0.08096472,4.0,85.0,Stereotypes and Comparative opinions
948,call_me,a woman is not emotionally and mentally fit to run a country .,True,0.5779532,0.6007182,0.5072643,0.21348765,4.0,90.0,Stereotypes and Comparative opinions
951,benevolent,"The love of a woman is the root of all that is Genius, Intimate and Deep. #InternationalWomensDay #HappyWomensDay",False,0.10739898,0.048737846,0.017936565,0.056441884,2.0,30.0,Not a direct statement of sexist opinion
954,hostile,RT MENTION1598 I'm not sexist but I don't give a fuck about women's football #BallonDOr2014,True,0.6611249,0.4054415,0.33896056,0.64657205,2.0,25.0,Stereotypes and Comparative opinions
957,benevolent,"Random dude: Wow, you're really tall for a girl! How'd you get so tall, baby?

Me:  Miracle Gro.",False,0.24763705,0.039456755,0.082619295,0.11663672,2.0,30.0,Not a direct statement of sexist opinion
958,hostile,she made a gif of a black street fighter player as a monkey. she started getting heat for it  #GamerGate http://t.co/Dq73IwjrGf,False,0.28425202,0.21470967,0.16053712,0.21456863,4.0,95.0,Not a direct statement of sexist opinion
961,hostile,TELL ME MORE MENTION1753 i dont think girls should do no shave november,True,0.37576625,0.3857254,0.1469393,0.11168506,2.0,30.0,Stereotypes and Comparative opinions
964,call_me,it's harder for me to be mean to girls than it is for me to be mean to boys,False,0.36095104,0.2949366,0.08831572,0.16496858,2.0,30.0,Maybe Sexist - needs more context
974,benevolent,"Our Knights want to let everybody know who the real gems of their lives are. 
Happy #WomensDay https://t.co/aDonixLIBa",False,0.08083374,0.041003603,0.025542418,0.021125201,1.0,0.0,Not a direct statement of sexist opinion
979,benevolent,"If every day were #adaywithoutwomen, none of us would be here.
.
..
I for one welcome our new hermaphroditic snail… https://t.co/PZgzC5EUgb",False,0.37751234,0.39870077,0.2817503,0.16589902,2.0,25.0,Not a direct statement of sexist opinion
983,hostile,MENTION1822 Picwhatting? And you have quoted none of the tweets.  What are you trying to say...?,False,0.075294,0.0027933381,0.028281843,0.021603432,1.0,0.0,Not a direct statement of sexist opinion
986,call_me,I won't let a woman pass me on the highway,True,0.3367073,0.36803186,0.07998765,0.089693464,3.0,70.0,Behaviorial Expectations
988,call_me,that's actually a guy.,False,0.026499467,0.0052906936,0.013250912,0.018324144,1.0,0.0,Not a direct statement of sexist opinion
997,call_me,I support hemp not herp...,False,0.1104733,0.009619443,0.03257891,0.03990845,1.0,0.0,Not a direct statement of sexist opinion
1008,hostile,I carnt  see  the  pretty..... I think they quite ugly  ... promo making out they'll go    think it will be tony and lynne   #MKR,False,0.41168427,0.053854458,0.36798462,0.20916378,1.0,0.0,Not a direct statement of sexist opinion
1009,call_me,"women have no business calling an NHL game. You played girl ""hockey"" so call girl ""hockey."" kthx",True,0.36095104,0.40351558,0.21135417,0.03615085,4.0,85.0,Stereotypes and Comparative opinions
1014,hostile,I just got called sexist...because I get paid the same as guys and I'm not a sheep to the feminist movement..ok MENTION1996 MENTION97,False,0.43720075,0.37012735,0.26957804,0.25367188,3.0,70.0,Not a direct statement of sexist opinion
1030,benevolent,Man seeing how a good women make life happen is too dope to me! That's shit just as attractive as her looks!,False,0.6491204,0.26833034,0.40243408,0.759977,2.0,30.0,Not a direct statement of sexist opinion
1032,call_me,MENTION4117 the stay at home mums of this country need to turn off the tele and go do some d… https://t.co/buivNgJdaQ,True,0.13908891,0.031722516,0.047935467,0.05243378,3.0,70.0,Stereotypes and Comparative opinions
1042,call_me,Girls are stupid. End of story. men just win at life.,True,0.8540474,0.58354634,0.8131897,0.48510036,4.0,95.0,Stereotypes and Comparative opinions
1045,call_me,if a girl curses it makes me look at them less.,True,0.44393396,0.29188538,0.2817503,0.39207047,3.0,65.0,Behaviorial Expectations
1047,call_me,there is nothing more attractive than when a girl takes care of you,True,0.15822013,0.043839492,0.029604018,0.070942834,2.0,30.0,Behaviorial Expectations
1053,call_me,MENTION3880 haha I would never propose anyway!! Its a mans job ;P,True,0.11212669,0.01666154,0.029934563,0.032643758,3.0,70.0,Stereotypes and Comparative opinions
1060,benevolent,"#everydaysexism I quote:'Personally"" I think women shouldn't play soccer/drive trucks bc it's not elegant #getreal.… https://t.co/hK9g5Hha9L",True,0.4014846,0.46028158,0.18852992,0.18356428,4.0,90.0,Behaviorial Expectations
1061,call_me,it will never be okay for lads to take selfies and use them as display pictures. Sorry. Not normal.,True,0.11119666,0.016460562,0.037395194,0.018529098,2.0,30.0,Behaviorial Expectations
1065,call_me,"RT MENTION864: #ICantDateSomeoneThat doesn't have a vagina. I'm sorry, I just can't. < Looool",False,0.5972042,0.052490227,0.16480011,0.49576873,2.0,30.0,Not a direct statement of sexist opinion
1080,hostile,MENTION838 No true feminist... http://t.co/RNU2MPjhjh,False,0.22177623,0.22063516,0.097093195,0.119731516,3.0,75.0,Maybe Sexist - needs more context
1082,benevolent,Our women in law enforcement are crucial to our success-protecting and serving each and every day.… https://t.co/LmJkSmMyuM,False,0.059479803,0.051808115,0.018452216,0.017777596,1.0,0.0,Not a direct statement of sexist opinion
1088,call_me,I would not want a woman coaching my sons baseball team.,True,0.40891263,0.46028158,0.24767025,0.066963166,3.0,75.0,Endorsement of inequality
1091,call_me,MENTION2921 MENTION1168 who the hell would sleep with Elliott B?,False,0.47886392,0.02821777,0.23237456,0.44431314,3.0,70.0,Not a direct statement of sexist opinion
1092,benevolent,"RT AuroraMag: ""Let’s talk about how a girl’s brain is as good as a boy’s. That a man need not fear his wife’s inco… https://t.co/o8xuvvldiX",False,0.14256015,0.07508347,0.056133457,0.070942834,2.0,25.0,Not a direct statement of sexist opinion
1100,call_me,MENTION563 Especially as a woman. we have better sense. Period.,True,0.11171334,0.0775651,0.023866551,0.015625564,2.0,30.0,Stereotypes and Comparative opinions
1107,benevolent,How can you stand there and boast about being immune to love? Why does the genuine love of a woman scare you so much?,False,0.16043124,0.04203484,0.054376744,0.028640235,2.0,25.0,Not a direct statement of sexist opinion
1118,call_me,most girls really shouldn't use twitter if they're going to post about their feelings,True,0.19599396,0.16801116,0.045007613,0.052934792,3.0,70.0,Behaviorial Expectations
1121,call_me,Saw this tonight. this is what's wrong with women. All 5 RTs were female. Thoughts? http://t.co/OrPG6KQAIb,True,0.27412915,0.2949366,0.082866095,0.0838743,3.0,75.0,Behaviorial Expectations
1134,call_me,a group of old men taking up all the good sofas at Starbucks whilst sipping their cappuccinos is why god made man caves.,False,0.23343207,0.09824528,0.08582769,0.049427703,2.0,40.0,Not a direct statement of sexist opinion
1136,hostile,I hope Kat gets Ebola and then hit by a train followed by a smack in the ugly face with a shovel #mkr #katandandre #mkrkat,False,0.8115627,0.28034934,0.57787937,0.42102736,1.0,0.0,Not a direct statement of sexist opinion
