Comment_Id,Dataset,Comment,User_Is_Sexist,Perspective_Toxicity,Perspective_Identity_Attack,Perspective_Insult,Perspective_Profanity,Perspective_Threat,Perspective_Sexually_Explicit,Sexist,GPT_Sexism_Rating,GPT_Sexism_Score,GPT_Sexism_Rating_Probability,GPT__Sexism_Score_Probability,content,majority_content
650,benevolent,"Taking care of kids, cooking food, doing dishes and cleaning house is a tough job.
Appreciate them.
Happy #WomensDay to Shirish K.",True,0.015644746,0.006511623,0.0086718835,0.010160086,0.006602164,0.004747662,1,2.0,30.0,97.96,82.57,"[1, 1, 1, 1, 1]",1
652,call_me,A student just meant to called me sexual,False,0.39021665,0.036878675,0.06564732,0.26593533,0.012854968,0.4382661,0,2.0,25.0,91.19,42.23,"[6, 6, 6, 6, 6]",6
654,call_me,I.............  Have no idea where this tweet was going,False,0.028974265,0.0035517942,0.011008898,0.017982552,0.007573096,0.011087708,0,1.0,0.0,100.0,100.0,"[6, 6, 6, 6, 6]",6
657,hostile,MENTION4310 I think you might enjoy it too much but go ahead! Smack her silly. #mkr,False,0.50503236,0.031206898,0.48627716,0.26628086,0.4326697,0.067692645,0,3.0,70.0,97.38,51.4,"[5, 5, 5, 5, 6]",5
660,call_me,"I do not believe a woman can do everything a man can, if so God wouldnt have made them different!",True,0.32182294,0.3758158,0.09563028,0.048175167,0.009437286,0.02748336,1,4.0,85.0,97.4,46.27,"[1, 2, 1, 3, 3]",1
663,call_me,"MENTION3947 the ladies would get them sum lurvin, the boys? well, they'd get their bums squished in return, with a clamp! lol",False,0.50789946,0.10221587,0.28586254,0.39409557,0.34804323,0.46473637,0,3.0,65.0,95.79,41.7,"[2, 5, 5, 5, 6]",5
667,call_me,"Still confused as to why MENTION2032 follows me, I mean that's a real blow to the balls",False,0.56269526,0.017063495,0.19225755,0.4798129,0.033386398,0.57420796,0,1.0,0.0,92.41,92.9,"[6, 6, 6, 5, 5]",6
670,call_me,I believe only women should be allowed to wear jerseys to sporting events,True,0.39021665,0.46028158,0.16266862,0.0864606,0.012596053,0.029134722,1,3.0,70.0,99.14,37.4,"[1, 1, 1, 1, 1]",1
672,hostile,Top-notch commentary A+ would ridicule again. MENTION2008 MENTION3429 hahahahahaha what a fuckin pussy,False,0.91625386,0.10221587,0.6306599,0.8802007,0.013010317,0.46473637,0,3.0,70.0,81.74,33.98,"[5, 6, 6, 6, 6]",6
681,call_me,I couldn't bring myself to hit a woman.,False,0.4269174,0.2781757,0.08030447,0.17241211,0.5198501,0.11412534,0,2.0,30.0,85.2,74.17,"[6, 6, 6, 6, 6]",6
684,call_me,"Tim K called the Iraq War a ""noble cause"" (in 2006!), I find this more offensive than Trump's piggish priapic boasts",False,0.2922276,0.022188433,0.26957804,0.029050145,0.010188141,0.0122672515,0,1.0,0.0,100.0,99.98,"[6, 6, 6, 6, 6]",6
686,hostile,RT MENTION997 I'm not sexist but women in letterman'a jackets look so weird to me,True,0.39669925,0.38200524,0.24928534,0.20016506,0.013010317,0.31862146,1,2.0,25.0,99.98,31.11,"[3, 1, 2, 2, 2]",2
689,call_me,"Call me traditionalist, call me old-fashioned, where I grew up, a lady doesn't ghostbust.",True,0.17545098,0.10221587,0.06267534,0.039657943,0.008065036,0.03750948,1,2.0,30.0,67.92,64.93,"[1, 2, 1, 1, 1]",1
696,call_me,there is absolutely nothing more annoying than an insecure grown dude.,False,0.4014846,0.05612817,0.4339631,0.1067334,0.00933372,0.026421772,0,1.0,0.0,100.0,99.94,"[6, 6, 6, 1, 5]",6
703,hostile,No offence to anyone but women are poor drivers #notsexist #maybesexist,True,0.5721988,0.57957685,0.46774593,0.2424468,0.013528148,0.26713806,1,3.0,75.0,99.91,58.33,"[2, 2, 2, 2, 2]",2
706,hostile,".MENTION2040 MENTION922 He got one serve, not two.  Had to defend the doubles lines also.",False,0.015644746,0.0019423875,0.008025879,0.011184863,0.007547205,0.0070772604,0,1.0,0.0,100.0,100.0,"[6, 6, 6, 6, 6]",6
709,benevolent,"Lucky is the man who is the first love of a woman, but luckier is the woman who is the last love of a man.
#ALDUBxDTBYSoulmates",False,0.10913446,0.072601855,0.02567133,0.017094411,0.0074048014,0.03585812,0,2.0,30.0,99.95,80.39,"[6, 6, 6, 2, 6]",6
711,call_me,no female is cutting my hair.,True,0.20032968,0.19100772,0.034562174,0.064458095,0.019055385,0.04238968,1,3.0,75.0,97.84,72.05,"[5, 1, 3, 1, 3]",1
714,call_me,RT MENTION1122 I really don't like when women do the commentating for football games.,True,0.39231625,0.46028158,0.16809943,0.11230402,0.01052473,0.04079962,1,3.0,75.0,97.4,54.88,"[2, 6, 2, 2, 2]",2
721,call_me,MENTION2603 Is this something husbands are supposed to know? I thought that kind of gossip was a chick thing.,True,0.15656179,0.017465452,0.058475737,0.06746418,0.008440462,0.04115297,1,3.0,70.0,73.11,60.92,"[2, 2, 6, 2, 1]",2
726,call_me,sea horses are the only ones who can hear drum beats.,False,0.061444655,0.006511623,0.021159383,0.019075647,0.010291707,0.013210886,0,1.0,0.0,100.0,100.0,"[6, 6, 6, 6, 6]",6
736,hostile,"RT MENTION857 I'm really not sexist, but most women can't drive for shit!!",True,0.8364697,0.55044734,0.5130944,0.7673477,0.022853967,0.34261686,1,3.0,75.0,98.76,86.92,"[2, 2, 2, 2, 2]",2
741,benevolent,If she writes a symphony better than Mozart or paints better than Picasso. Only a mad man would say she's half as good.,False,0.3389984,0.01656105,0.36798462,0.07805514,0.00746953,0.0071952147,0,1.0,0.0,95.26,84.79,"[5, 1, 6, 6, 6]",6
744,call_me,MENTION3694 I was thinking Ice-T and Henry R.,False,0.016587202,0.0034408006,0.009051885,0.013678487,0.007741391,0.009613278,0,1.0,0.0,100.0,100.0,"[6, 5, 6, 6, 6]",6
749,call_me,"I hate movies where the girl is the hero, I mean it just all looks so corny.",True,0.4014846,0.18468912,0.16883044,0.28593817,0.008582866,0.16845907,1,3.0,75.0,92.41,24.39,"[2, 1, 1, 2, 1]",1
758,benevolent,We can’t achieve any of our goals without the participation of women and girls. #WomensDay https://t.co/2oCVEQQFMR,False,0.03192045,0.023595277,0.010058892,0.014327513,0.007754337,0.018636785,0,1.0,0.0,100.0,100.0,"[6, 6, 6, 6, 6]",6
760,call_me,First Take is painful to watch. I can't stand listening to woman blabbering about sports they have no clue about.,True,0.32557452,0.19298288,0.26957804,0.051431753,0.008103873,0.024534503,1,4.0,90.0,97.7,27.54,"[3, 3, 2, 2, 2]",2
761,call_me,no woman should be a president. World leaders would not take her seriously.,True,0.50503236,0.55044734,0.36939126,0.1110661,0.045895394,0.030904036,1,4.0,90.0,99.68,63.19,"[2, 2, 3, 3, 2]",2
764,call_me,😑😑😑 this will never work  https://t.co/wLPJB5J05L,False,0.08953904,0.0037367835,0.015188923,0.047674157,0.0084793,0.05422678,0,1.0,0.0,100.0,100.0,"[6, 6, 6, 5, 3]",6
772,call_me,Agreed. RT MENTION352: Wrote on the Iowa kid who refused to wrestle a girl. Some will screw it: http://bit.ly/fiYroU,False,0.3625127,0.030433474,0.1505596,0.352205,0.053007595,0.35987356,0,1.0,0.0,67.92,100.0,"[5, 3, 1, 5, 5]",5
778,call_me,i still go out of my way to open a door for a lady,False,0.19694418,0.083355546,0.029493837,0.055940874,0.036839653,0.0706691,0,2.0,30.0,100.0,63.53,"[6, 6, 6, 1, 6]",6
780,hostile,".MENTION3993 You won't answer, like most feminists, because the answer exposes your OPPOSITION to #equality.  You fool only yourselves...",True,0.4014846,0.2795294,0.40975618,0.08710717,0.008272167,0.01710338,1,3.0,75.0,43.78,81.05,"[4, 4, 4, 6, 4]",4
783,call_me,Some may I refuse to watch a show with a strong female lead...ordering men around like children..just not believable...,True,0.18649188,0.10221587,0.06687108,0.01893901,0.008052089,0.02689359,1,3.0,70.0,97.07,58.94,"[2, 1, 1, 1, 6]",1
785,call_me,"Ok, a woman beside me just hawked and spat in the gutter. -#unbecoming",True,0.37751234,0.053399716,0.11616662,0.28938356,0.27243137,0.34261686,1,3.0,75.0,73.1,27.79,"[1, 5, 1, 1, 1]",1
789,call_me,IDGAF what anyone says and y'all can I just don't believe two women can have beef. They have misunderstandings.,False,0.3302291,0.26833034,0.18107465,0.22612886,0.010110466,0.153328,0,2.0,30.0,99.14,70.99,"[1, 5, 6, 2, 5]",5
795,benevolent,I need me a tall mother fucker cause apparently I'm tall for a girl 😭 https://t.co/o9gWKCV5L3,False,0.78855824,0.1007269,0.46625584,0.84506536,0.028206514,0.4382661,0,1.0,0.0,81.76,96.87,"[6, 6, 6, 6, 2]",6
797,call_me,I refuse to catch female Pokemon.,False,0.295883,0.33352965,0.07460167,0.084844165,0.011793415,0.042743027,0,2.0,20.0,88.06,5.57,"[6, 3, 2, 5, 5]",5
803,call_me,"JAN M: women's clothes DO matter! http://t.co/GjEUO4bdiV via MENTION3156
What do you think?",False,0.06500591,0.028418748,0.017549826,0.033144772,0.009307829,0.0772173,0,2.0,25.0,99.87,17.28,"[6, 6, 2, 6, 6]",6
804,call_me,Been seeing a lot of talk of pro-life and pro-choice lately. I don’t really think men should have an opinion about this.,False,0.05824285,0.029917859,0.019354604,0.014225035,0.0069387536,0.009495324,0,2.0,40.0,97.4,1.06,"[6, 2, 5, 3, 6]",6
810,call_me,"MTV2's making the show ""Girl Code"". No. I'm sorry ladies, Girl Code"" Doesn't exist. You all fucking hate each other.",True,0.7510937,0.17847598,0.48627716,0.70384485,0.011172019,0.17353915,1,3.0,75.0,98.82,56.94,"[2, 2, 2, 2, 2]",2
814,call_me,it grosses me put to see a woman spit on the street.,True,0.45761138,0.29035977,0.3388922,0.35597226,0.07399795,0.3743851,1,3.0,75.0,67.92,26.76,"[1, 1, 1, 2, 1]",1
818,hostile,RT MENTION3316 I'm not sexist or anything but I do not take female rappers seriously I would never buy a Nicky M album or something.,True,0.4014846,0.43896464,0.191015,0.2124067,0.030278467,0.20034434,1,3.0,75.0,99.91,84.75,"[2, 1, 1, 2, 2]",2
832,benevolent,"Lucky is a man who is a father, husband, brother & son and her woman is happy with him. Men completes women and vice-versa.
#womensday",False,0.15932569,0.10757765,0.045007613,0.02030538,0.007081157,0.047159854,0,2.0,30.0,90.47,81.18,"[5, 2, 6, 6, 6]",6
836,call_me,I don't think girls should have an opinion on football. most of y'all don't know shit. S/o to the ones that do tho.,True,0.7701451,0.40447855,0.5130944,0.7785769,0.009566744,0.15078925,1,3.0,75.0,92.41,79.1,"[3, 1, 1, 2, 2]",1
843,call_me,"Honestly, I just want a women to do women things..feed me clean up mother my kids and make my jimmy happy.",True,0.29771072,0.23011416,0.07301756,0.1413768,0.04098356,0.20054224,1,4.0,90.0,99.98,41.34,"[1, 1, 1, 1, 2]",1
852,benevolent,Act like a lady .. think like a man.. https://t.co/KpZhMU7Jlv,True,0.29039988,0.11396073,0.18355975,0.11601777,0.00899713,0.13809544,1,3.0,65.0,90.46,3.9,"[1, 6, 3, 2, 1]",1
853,benevolent,"Appreciate your lady, your mum, your sister today and every day #WomensDay 💁",False,0.039462693,0.01766643,0.014162917,0.024951037,0.008362788,0.030904036,0,1.0,0.0,99.98,97.95,"[6, 6, 6, 6, 6]",6
854,benevolent,There is nothing a man of good sense dreads in a wife so much as her having more sense than himself. - H. Fielding #ALDUBxDTBYSinagNiBenjie,True,0.04834723,0.009915425,0.023479814,0.017982552,0.0062267366,0.027129497,1,3.0,75.0,99.58,50.8,"[3, 1, 6, 6, 2]",6
857,call_me,"MENTION3406 MENTION3019 MENTION1323 MENTION2605  MENTION3911 MENTION39 MENTION2394 lol well im the only girl, i deserve it",False,0.115658075,0.018168874,0.022319598,0.073529124,0.023544617,0.10460069,0,2.0,30.0,50.0,47.11,"[6, 6, 6, 3, 5]",6
859,call_me,I believe in gender roles. Shrugs!,False,0.19599396,0.073429056,0.033460364,0.089693464,0.010032792,0.14317296,0,2.0,25.0,73.11,13.7,"[1, 6, 5, 5, 1]",1
860,call_me,Okay I wish it was Father nature. It would constantly be a comfortable 68 degrees because no one… https://t.co/SUDbEdikpy,False,0.049584184,0.005771666,0.013250912,0.04266402,0.0084793,0.05988032,0,1.0,0.0,99.99,100.0,"[5, 2, 6, 2, 6]",2
861,call_me,watching UCONNvsBaylor is like watching a jv boys game.,False,0.05304765,0.010507392,0.020966014,0.016957775,0.0072365063,0.016631562,0,2.0,30.0,98.59,68.08,"[6, 6, 6, 2, 2]",6
863,hostile,MENTION2762 Gray sweat pants/sweatshirt.,False,0.062236045,0.011247349,0.018710041,0.045419596,0.008401625,0.07840788,0,1.0,0.0,100.0,100.0,"[6, 6, 6, 5, 6]",6
870,call_me,I feel all man should watch #ESPN at least once a day.,True,0.04240986,0.018269362,0.013934915,0.017231047,0.008349842,0.014685315,1,2.0,25.0,99.99,41.72,"[1, 5, 1, 6, 2]",1
871,hostile,"MENTION3417 You've seen the article by founder of NOW's sister, right?  More and more I see feminism thru this prism... http://t.co/7jOETvnH9A",False,0.15822013,0.11396073,0.034562174,0.04792466,0.010964886,0.051753357,0,1.0,0.0,100.0,100.0,"[4, 6, 5, 6, 6]",6
873,hostile,MENTION2247 Why can't you tell?,False,0.036162965,0.0028118372,0.0154929245,0.015932998,0.00746953,0.009731233,0,1.0,0.0,100.0,100.0,"[6, 6, 5, 6, 6]",6
874,call_me,I can't listen to female rappers,True,0.3969567,0.46028158,0.16766082,0.1067334,0.009566744,0.029488584,1,2.0,30.0,91.49,59.37,"[2, 3, 3, 3, 2]",3
875,call_me,"Okay, sexist. RT MENTION1860: I can't understand what would possess a girl to get a tattoo, tattoos are a man thing",True,0.36867723,0.18705739,0.16839184,0.18233459,0.009540852,0.34074056,1,3.0,75.0,99.92,67.44,"[3, 2, 1, 3, 2]",2
883,hostile,"No one cares what u think. MENTION2092: Call me sexist, but heels > no heels. Sorry ladies. Also nasty nails = vomit. Look clean at least.",True,0.5779532,0.10221587,0.5130944,0.27005023,0.013269233,0.34189308,1,3.0,70.0,99.68,36.19,"[2, 2, 1, 2, 6]",2
885,call_me,that's why I don't really take girls opinion on music,True,0.37694603,0.4139151,0.15911613,0.10363861,0.010576514,0.04344972,1,3.0,75.0,99.03,45.95,"[2, 2, 3, 2, 2]",2
886,benevolent,"Where would we be without the love of a woman, standing behind her man, even when he's wrong. 🎶💕",False,0.057748068,0.026609946,0.01648093,0.017572641,0.009566744,0.026303818,0,3.0,70.0,93.24,64.93,"[5, 6, 1, 6, 6]",6
895,call_me,a woman should never get hit like that. I'm sorry.,False,0.17198499,0.10221587,0.03158728,0.045670103,0.051067904,0.045923144,0,2.0,30.0,89.84,72.28,"[6, 6, 6, 3, 3]",6
898,call_me,"I loathe how women still expect men to open doors and give up seats for them, yet in the next breath demand 'equality'",True,0.37751234,0.44690517,0.24493282,0.119731516,0.010938995,0.040269602,1,3.0,75.0,99.03,81.16,"[6, 2, 1, 4, 4]",4
913,call_me,for some reason I can't see engineering as a feminine field or a major that appeals to females.,True,0.16098402,0.18903255,0.03335018,0.023584666,0.0062979385,0.021349736,1,2.0,30.0,14.8,76.98,"[1, 2, 2, 2, 2]",2
914,hostile,MENTION4091 my uncle was shot 5 times and died because he kept denying his female stalker.  Stop acting like males lives are easy.,True,0.39644176,0.28034934,0.33964422,0.11477985,0.33294448,0.074836135,1,2.0,30.0,97.7,67.56,"[4, 6, 4, 5, 4]",4
924,hostile,MENTION3366 MENTION1946 Perhaps.,False,0.0137598375,0.0023401144,0.007645877,0.013712646,0.0070552654,0.012739069,0,1.0,0.0,100.0,100.0,"[5, 6, 6, 6, 6]",6
925,hostile,I was sure they'd roll Lynn out like Violet B #mkr http://t.co/CE3ohCaWrK,False,0.06500591,0.0073625734,0.019032324,0.032894265,0.016638106,0.048926584,0,1.0,0.0,100.0,100.0,"[6, 6, 5, 6, 6]",6
931,call_me,I don't like it I LOVE IT!  #GoBeavs RT MENTION1512 how does a guy NOT like football....... Dont get it,True,0.14950264,0.013445892,0.024640027,0.045670103,0.0115345,0.044509757,1,2.0,30.0,99.85,47.79,"[2, 2, 6, 2, 6]",2
935,hostile,Im not sexist but the day that the marine corps makes infantry open to women &/or we get a female Commadant is the day I take off my uniform,True,0.36095104,0.30256465,0.0820023,0.1765991,0.11616269,0.34261686,1,3.0,75.0,85.19,67.05,"[2, 1, 2, 1, 3]",1
937,hostile,MALE OPINION ALERT! MENTION2470 I swear im not sexist but WNBA..........I'll pass lol,True,0.30993456,0.18705739,0.110259406,0.0961592,0.012699619,0.19955269,1,2.0,25.0,94.66,23.26,"[2, 2, 1, 6, 2]",2
938,call_me,I think DJing looks lesbo on girls negl.,True,0.50789946,0.48949075,0.42567953,0.36452284,0.010835429,0.3743851,1,3.0,75.0,93.99,28.63,"[3, 2, 6, 1, 1]",1
940,call_me,I do not want to see the WH press corp in this outfit. Still trying to get over Geraldo http://t.co/IJiQwFTAcA,False,0.05898502,0.011765319,0.020772645,0.020510335,0.010084574,0.020052237,0,2.0,30.0,98.73,54.54,"[6, 6, 6, 6, 6]",6
942,call_me,there should be a weight limit on women wearing yoga pants..seeing an image of 2 babies fightin… https://t.co/jOgRQnUDzz,True,0.25084448,0.23239216,0.060927123,0.08096472,0.03373172,0.08197963,1,4.0,85.0,98.2,65.0,"[5, 2, 5, 2, 1]",2
948,call_me,a woman is not emotionally and mentally fit to run a country .,True,0.5779532,0.6007182,0.5072643,0.21348765,0.018537397,0.048926584,1,4.0,90.0,99.03,65.56,"[3, 2, 2, 2, 2]",2
951,benevolent,"The love of a woman is the root of all that is Genius, Intimate and Deep. #InternationalWomensDay #HappyWomensDay",False,0.10739898,0.048737846,0.017936565,0.056441884,0.0091524795,0.19195437,0,2.0,30.0,92.41,72.53,"[6, 2, 6, 1, 6]",6
954,hostile,RT MENTION1598 I'm not sexist but I don't give a fuck about women's football #BallonDOr2014,True,0.6611249,0.4054415,0.33896056,0.64657205,0.018019408,0.37835535,1,2.0,25.0,70.57,33.35,"[6, 2, 2, 2, 2]",2
957,benevolent,"Random dude: Wow, you're really tall for a girl! How'd you get so tall, baby?

Me:  Miracle Gro.",False,0.24763705,0.039456755,0.082619295,0.11663672,0.012130005,0.23102717,0,2.0,30.0,99.96,60.21,"[6, 6, 6, 6, 2]",6
958,hostile,she made a gif of a black street fighter player as a monkey. she started getting heat for it  #GamerGate http://t.co/Dq73IwjrGf,False,0.28425202,0.21470967,0.16053712,0.21456863,0.042662576,0.101624236,0,4.0,95.0,90.46,38.97,"[6, 6, 5, 6, 6]",6
961,hostile,TELL ME MORE MENTION1753 i dont think girls should do no shave november,True,0.37576625,0.3857254,0.1469393,0.11168506,0.0347677,0.09388545,1,2.0,30.0,88.08,80.46,"[2, 2, 2, 1, 5]",2
964,call_me,it's harder for me to be mean to girls than it is for me to be mean to boys,False,0.36095104,0.2949366,0.08831572,0.16496858,0.06561559,0.19004935,0,2.0,30.0,99.48,76.95,"[1, 5, 6, 6, 5]",5
974,benevolent,"Our Knights want to let everybody know who the real gems of their lives are. 
Happy #WomensDay https://t.co/aDonixLIBa",False,0.08083374,0.041003603,0.025542418,0.021125201,0.008259222,0.029252676,0,1.0,0.0,100.0,99.9,"[6, 6, 6, 6, 6]",6
979,benevolent,"If every day were #adaywithoutwomen, none of us would be here.
.
..
I for one welcome our new hermaphroditic snail… https://t.co/PZgzC5EUgb",False,0.37751234,0.39870077,0.2817503,0.16589902,0.0347677,0.14317296,0,2.0,25.0,90.3,41.78,"[6, 6, 6, 6, 6]",6
983,hostile,MENTION1822 Picwhatting? And you have quoted none of the tweets.  What are you trying to say...?,False,0.075294,0.0027933381,0.028281843,0.021603432,0.007081157,0.012798046,0,1.0,0.0,100.0,100.0,"[6, 6, 6, 6, 6]",6
986,call_me,I won't let a woman pass me on the highway,True,0.3367073,0.36803186,0.07998765,0.089693464,0.053007595,0.05422678,1,3.0,70.0,99.38,18.09,"[3, 1, 2, 1, 2]",1
988,call_me,that's actually a guy.,False,0.026499467,0.0052906936,0.013250912,0.018324144,0.0073789097,0.013210886,0,1.0,0.0,100.0,100.0,"[6, 6, 6, 6, 6]",6
997,call_me,I support hemp not herp...,False,0.1104733,0.009619443,0.03257891,0.03990845,0.00899713,0.03184767,0,1.0,0.0,100.0,100.0,"[6, 6, 6, 6, 6]",6
1008,hostile,I carnt  see  the  pretty..... I think they quite ugly  ... promo making out they'll go    think it will be tony and lynne   #MKR,False,0.41168427,0.053854458,0.36798462,0.20916378,0.013269233,0.049456604,0,1.0,0.0,46.56,95.2,"[6, 6, 6, 6, 6]",6
